device_id,device_type,firmware_version,connection_type,packet_count,avg_packet_size,bandwidth_usage_mb,failed_connection_attempts,unusual_port_access,protocol_type,login_attempts,encryption_used,anomaly_score,geo_location,traffic_spike_ratio,intrusion_label
D909,Smart Plug,v1.0,5G,49806,999,680.69,18,0,MQTT,4,1,0.418,Africa,0.45,0
D910,Camera,v1.1,WiFi,41166,395,4770.34,18,0,UDP,3,1,0.346,Africa,2.95,0
D911,Smart Plug,v1.0,5G,36204,178,2969.14,17,1,MQTT,13,1,0.533,Europe,2.27,0
D912,Sensor,v1.0,WiFi,39237,331,3135.02,12,1,TCP,28,0,0.388,Europe,3.79,0
D913,Sensor,v1.0,WiFi,2634,75,2174.53,3,0,TCP,5,1,0.514,Asia,1.37,0
D914,Camera,v2.1,5G,2326,136,1717.99,2,0,UDP,16,1,0.431,Europe,0.33,0
D915,Router,v2.1,5G,9685,1079,1071.26,15,0,UDP,16,1,0.197,South America,4.47,0
D916,Camera,v3.0,5G,27360,937,3023.9,13,0,HTTP,23,1,0.977,North America,0.34,0
D917,Camera,v1.1,5G,27511,469,4773.26,9,0,HTTP,12,1,0.016,Africa,4.64,0
D918,Router,v2.0,WiFi,33034,241,1805.36,5,0,TCP,23,0,0.926,Europe,2.49,0
D919,Router,v2.0,5G,11002,835,4416.95,7,0,UDP,11,1,0.827,South America,0.28,0
D920,Router,v2.0,5G,36492,1009,752.39,15,0,HTTP,24,1,0.421,Europe,0.63,0
D921,Sensor,v1.0,Ethernet,18831,1346,4681.27,9,0,HTTP,28,1,0.322,Africa,2.66,0
D922,Smart Plug,v2.1,5G,17888,463,1758.93,6,1,MQTT,23,1,0.165,Europe,0.08,0
D923,Sensor,v1.1,5G,31226,333,1904.84,18,0,MQTT,29,1,0.133,North America,4.58,0
D924,Smart Plug,v1.0,WiFi,42585,549,2319.58,17,0,HTTP,1,1,0.551,Europe,3.98,1
D925,Sensor,v2.1,WiFi,45469,122,3594.04,12,0,MQTT,13,1,0.105,South America,2.52,0
D926,Smart Plug,v2.1,Ethernet,45971,705,3601.07,7,0,HTTP,26,0,0.476,Europe,4.63,0
D927,Sensor,v1.1,5G,45898,950,2403.15,13,0,MQTT,4,0,0.815,Africa,1.3,0
D928,Router,v1.1,5G,2874,329,2620.53,8,0,UDP,7,1,0.757,Europe,4.27,0
D929,Camera,v1.1,5G,9117,138,159.75,11,0,MQTT,14,0,0.133,South America,4.03,0
D930,Sensor,v1.0,5G,25800,1177,1528.44,5,1,UDP,8,1,0.961,Europe,2.91,0
D931,Smart Plug,v3.0,5G,25244,568,1736.63,19,0,TCP,15,1,0.286,Asia,1.59,1
D932,Router,v1.1,5G,30010,420,2798.05,11,0,MQTT,12,1,0.706,Africa,2.79,0
D933,Sensor,v3.0,Ethernet,43018,217,2795.92,18,0,UDP,21,0,0.3,Asia,4.79,0
D934,Sensor,v1.0,5G,36607,1305,3552.4,11,1,HTTP,14,1,0.617,Asia,0.42,0
D935,Router,v3.0,5G,47779,549,3587.97,6,0,TCP,3,1,0.572,Africa,1.01,0
D936,Sensor,v2.0,5G,26785,1217,1183.7,14,0,MQTT,24,0,0.178,Africa,3.22,0
D937,Camera,v3.0,Ethernet,24502,129,3853.23,15,0,HTTP,15,1,0.653,South America,3.39,0
D938,Sensor,v1.1,5G,37332,1231,107.82,3,0,HTTP,11,1,0.326,South America,0.82,0
D939,Camera,v1.0,Ethernet,30163,443,3583.65,5,0,MQTT,19,1,0.611,South America,4.03,0
D940,Camera,v1.1,WiFi,24225,1400,519.28,15,0,MQTT,21,1,0.541,Asia,4.64,0
D941,Router,v2.0,5G,45249,470,3650.94,14,0,UDP,11,1,0.843,Europe,0.4,0
D942,Sensor,v1.1,Ethernet,24120,1494,2640.32,1,0,UDP,14,1,0.214,North America,4.87,0
D943,Router,v1.1,WiFi,31803,340,2191.9,2,0,TCP,4,1,0.151,Europe,1.41,0
D944,Sensor,v1.1,Ethernet,31869,678,3456.43,14,0,MQTT,0,1,0.855,North America,1.54,0
D945,Sensor,v2.1,Ethernet,13846,1496,191.49,7,0,TCP,19,1,0.445,North America,0.22,0
D946,Smart Plug,v2.0,WiFi,4194,377,1125.12,11,1,UDP,25,1,0.782,North America,2.49,0
D947,Sensor,v1.1,5G,3030,612,3086.04,1,0,MQTT,2,0,0.96,North America,4.77,0
D948,Router,v1.1,5G,33631,1336,4237.6,14,0,HTTP,7,1,0.544,Africa,0.8,0
D949,Camera,v1.1,Ethernet,30855,524,1911.73,7,0,TCP,6,1,0.301,South America,2.88,0
D950,Sensor,v1.0,WiFi,30205,462,1301.22,10,0,MQTT,12,1,0.794,Africa,1.37,0
D951,Smart Plug,v2.1,5G,11652,514,2598.49,16,0,HTTP,9,1,0.931,Asia,0.09,0
D952,Router,v1.0,Ethernet,36318,534,3115.35,0,1,UDP,16,1,0.245,Africa,4.94,0
D953,Sensor,v2.1,WiFi,19879,1019,2106.31,19,0,HTTP,10,1,0.688,South America,3.58,0
D954,Router,v1.1,Ethernet,29100,770,4384.79,14,0,TCP,7,0,0.781,Europe,3.68,0
D955,Smart Plug,v2.0,WiFi,20203,166,2621.96,1,0,MQTT,22,0,0.027,South America,3.31,0
D956,Smart Plug,v3.0,5G,14202,391,188.76,9,0,HTTP,14,1,0.592,Europe,0.72,0
D957,Router,v3.0,5G,1961,664,1123.04,19,1,MQTT,11,1,0.633,Asia,1.03,0
D958,Sensor,v1.1,Ethernet,43674,309,2258.73,5,1,HTTP,17,1,0.637,North America,1.93,0
D959,Camera,v1.0,5G,32782,1145,3491.65,2,0,MQTT,9,1,0.084,Africa,4.98,0
D960,Smart Plug,v2.0,5G,13383,168,1106.56,12,0,TCP,11,1,0.022,North America,3.36,0
D961,Sensor,v2.1,WiFi,25697,755,4881.52,14,1,UDP,29,1,0.294,Asia,2.21,0
D962,Sensor,v1.1,5G,49361,1035,1599.61,5,0,UDP,29,0,0.358,Asia,2.42,0
D963,Camera,v2.0,WiFi,12536,1156,2667.08,8,1,HTTP,3,1,0.145,Europe,4.61,0
D964,Smart Plug,v2.0,WiFi,28524,1056,104.64,9,0,TCP,14,1,0.51,Europe,0.98,0
D965,Smart Plug,v2.1,Ethernet,8990,1389,4425.6,8,0,MQTT,17,0,0.228,Asia,1.6,0
D966,Sensor,v2.0,WiFi,48220,216,3946.28,17,0,TCP,24,1,0.338,South America,1.85,1
D967,Sensor,v1.0,5G,38397,1122,985.34,8,0,TCP,12,1,0.293,North America,4.49,0
D968,Camera,v1.0,WiFi,48711,1020,4666.85,17,0,HTTP,23,1,0.772,Africa,3.88,1
D969,Camera,v1.0,WiFi,8399,1102,1586.04,8,0,UDP,16,1,0.877,Asia,2.95,0
D970,Smart Plug,v2.0,Ethernet,41448,1193,3464.01,4,0,TCP,0,1,0.298,Africa,1.57,1
D971,Router,v1.0,5G,41484,793,4096.69,12,1,HTTP,23,1,0.377,Asia,1.01,0
D972,Smart Plug,v2.1,5G,11257,137,3707.16,11,0,MQTT,4,0,0.815,Europe,1.65,1
D973,Sensor,v2.0,5G,29863,919,4588.74,8,0,UDP,16,0,0.759,Europe,4.65,0
D974,Smart Plug,v3.0,WiFi,32787,348,4322.73,18,0,UDP,26,1,0.709,Asia,4.55,1
D975,Router,v2.0,5G,10291,1284,4973.11,19,0,MQTT,19,0,0.708,Africa,2.11,0
D976,Camera,v2.1,5G,11867,343,921.23,0,0,TCP,17,1,0.297,North America,1.63,0
D977,Router,v3.0,WiFi,18011,850,1530.76,10,0,UDP,28,1,0.937,Asia,4.42,0
D978,Router,v2.0,Ethernet,28729,749,3184.77,4,0,TCP,8,1,0.809,Asia,2.23,0
D979,Router,v1.0,Ethernet,34894,1032,3667.91,6,0,HTTP,9,1,0.212,South America,0.19,0
D980,Camera,v1.1,WiFi,27044,1240,2677.68,12,0,MQTT,21,1,0.662,Asia,1.73,0
D981,Router,v1.1,Ethernet,43826,354,378.9,5,0,UDP,26,1,0.155,Europe,3.04,0
D982,Router,v1.0,Ethernet,34723,995,4209.56,12,0,MQTT,24,1,0.578,South America,4.72,0
D983,Router,v1.1,Ethernet,47931,1229,4804.76,5,0,UDP,16,1,0.289,South America,2.12,0
D984,Sensor,v1.1,5G,47783,831,2033.53,14,0,MQTT,0,1,0.105,Europe,1.2,0
D985,Router,v1.0,Ethernet,18081,375,1131.81,7,0,HTTP,26,1,0.603,Europe,1.92,0
D986,Camera,v1.0,5G,6058,709,106.38,10,0,HTTP,3,1,0.884,Europe,0.29,0
D987,Router,v2.0,Ethernet,14805,1119,1194.12,9,1,TCP,17,0,0.141,Africa,4.49,0
D988,Router,v2.0,5G,30736,89,3502.59,8,0,HTTP,14,1,0.899,South America,0.17,0
D989,Camera,v1.0,WiFi,42976,318,4558.83,3,0,MQTT,14,1,0.128,North America,0.0,0
D990,Router,v2.1,WiFi,25252,1143,476.63,13,0,MQTT,0,1,0.742,North America,3.07,0
D991,Camera,v1.1,Ethernet,38629,356,2770.76,3,0,HTTP,21,1,0.99,Africa,0.77,0
D992,Router,v2.0,5G,788,700,3480.7,14,1,MQTT,23,1,0.094,North America,1.48,0
D993,Camera,v1.1,WiFi,25465,293,1389.14,9,0,MQTT,0,1,0.213,South America,2.45,0
D994,Router,v3.0,WiFi,29763,116,2853.79,13,0,MQTT,10,1,0.464,Europe,3.96,0
D995,Router,v1.0,WiFi,39174,1017,3579.09,5,0,TCP,10,1,0.738,South America,1.94,0
D996,Sensor,v2.1,WiFi,37940,164,4190.22,15,0,TCP,25,1,0.898,Africa,4.79,0
D997,Sensor,v3.0,Ethernet,17839,867,2267.97,11,0,UDP,25,0,0.729,Africa,2.27,0
D998,Router,v3.0,5G,11009,932,3741.81,3,1,MQTT,5,1,0.771,Asia,4.6,0
D999,Router,v3.0,WiFi,12813,330,1515.9,0,0,TCP,0,1,0.452,Africa,2.26,0
D1000,Smart Plug,v1.0,Ethernet,12714,65,1073.1,3,0,HTTP,13,1,0.356,Africa,2.58,0
D1001,Camera,v2.0,WiFi,42189,85,944.7,12,0,MQTT,23,0,0.508,South America,4.79,0
D1002,Smart Plug,v1.0,WiFi,32661,641,1800.77,6,1,MQTT,5,1,0.65,South America,3.37,0
D1003,Sensor,v2.0,WiFi,20834,275,189.04,14,0,UDP,29,1,0.502,Africa,0.75,0
D1004,Sensor,v3.0,WiFi,30809,1323,1422.13,5,1,HTTP,16,1,0.79,South America,2.99,1
D1005,Sensor,v3.0,Ethernet,22985,592,3264.59,13,0,HTTP,8,1,0.157,South America,1.13,0
D1006,Sensor,v2.1,5G,6186,451,3243.12,17,1,MQTT,16,0,0.396,Africa,1.55,1
D1007,Router,v2.0,Ethernet,12831,77,377.03,3,1,TCP,24,1,0.067,Europe,4.19,0
D1008,Sensor,v3.0,Ethernet,20692,582,1444.2,0,0,UDP,13,1,0.671,Africa,3.41,0
D1009,Router,v1.1,Ethernet,13441,1309,2852.09,2,0,UDP,18,1,0.757,North America,1.43,0
D1010,Router,v2.1,WiFi,39535,679,1599.58,12,0,UDP,7,0,0.667,South America,0.02,1
D1011,Sensor,v1.0,5G,13076,1025,2095.76,17,0,MQTT,23,1,0.955,Asia,2.66,1
D1012,Sensor,v2.1,WiFi,17474,466,3566.93,3,0,UDP,22,1,0.932,Africa,1.25,0
D1013,Camera,v1.1,Ethernet,12433,350,56.24,3,0,TCP,11,1,0.27,Europe,0.14,0
D1014,Smart Plug,v2.0,WiFi,5390,447,1389.2,10,0,HTTP,1,1,0.243,Europe,0.32,0
D1015,Sensor,v1.0,5G,45912,1334,720.44,13,0,TCP,2,0,0.025,South America,3.37,0
D1016,Camera,v1.0,5G,46405,1178,646.77,6,0,UDP,20,1,0.503,Africa,2.07,0
D1017,Camera,v2.0,WiFi,48537,889,4795.61,2,1,HTTP,12,1,0.861,Africa,1.31,0
D1018,Smart Plug,v2.1,Ethernet,23686,375,1889.04,6,0,UDP,4,1,0.158,North America,4.4,0
D1019,Router,v3.0,WiFi,16440,789,2640.17,7,0,UDP,17,1,0.593,Africa,4.13,0
D1020,Sensor,v2.1,Ethernet,48823,106,3671.77,11,0,MQTT,0,0,0.72,North America,2.33,0
D1021,Smart Plug,v1.1,5G,35755,1161,246.76,6,0,HTTP,4,1,0.368,Europe,1.38,0
D1022,Sensor,v3.0,WiFi,48662,817,1212.7,15,0,UDP,20,1,0.703,Africa,2.54,0
D1023,Camera,v2.1,5G,14660,1056,4162.42,16,0,UDP,11,1,0.837,South America,3.76,1
D1024,Camera,v2.0,Ethernet,24097,939,4311.33,3,0,MQTT,18,0,0.011,North America,0.05,0
D1025,Router,v1.1,Ethernet,1440,1403,1871.03,16,0,HTTP,23,1,0.735,North America,3.06,0
D1026,Camera,v1.1,WiFi,44797,797,1880.56,17,0,UDP,5,1,0.6,South America,3.55,0
D1027,Camera,v1.1,WiFi,26113,207,3786.92,3,0,UDP,1,1,0.845,Asia,4.08,0
D1028,Smart Plug,v3.0,WiFi,32962,1416,1482.4,16,0,TCP,1,0,0.139,South America,1.08,0
D1029,Sensor,v1.0,5G,22382,272,594.3,14,0,TCP,19,0,0.807,North America,1.02,1
D1030,Sensor,v3.0,Ethernet,45708,1186,1295.1,16,0,TCP,12,1,0.141,South America,1.08,0
D1031,Smart Plug,v2.1,Ethernet,19176,763,1942.85,12,0,MQTT,13,0,0.585,North America,4.66,0
D1032,Router,v1.0,5G,48624,177,270.5,2,0,TCP,5,1,0.271,Asia,0.7,0
D1033,Sensor,v2.1,WiFi,40994,238,2398.61,11,0,TCP,11,1,0.24,Africa,3.82,0
D1034,Camera,v1.0,WiFi,19765,334,3702.64,16,0,UDP,24,1,0.499,Europe,4.93,0
D1035,Sensor,v3.0,5G,11023,126,2573.59,6,0,MQTT,12,0,0.757,Asia,4.73,0
D1036,Camera,v1.1,Ethernet,39921,1071,368.76,6,0,HTTP,23,1,0.645,Africa,2.05,0
D1037,Router,v2.0,Ethernet,48040,859,2206.35,10,0,UDP,7,0,0.989,South America,4.2,0
D1038,Smart Plug,v1.1,Ethernet,11035,1491,3547.43,15,0,UDP,13,1,0.119,North America,3.35,0
D1039,Sensor,v3.0,Ethernet,24141,288,299.9,3,1,MQTT,17,1,0.722,Asia,4.34,0
D1040,Smart Plug,v1.0,5G,12567,224,308.64,15,0,MQTT,29,1,0.055,South America,0.81,0
D1041,Sensor,v1.1,Ethernet,11173,1123,1859.3,4,1,UDP,26,1,0.357,Africa,3.82,0
D1042,Camera,v3.0,5G,7791,444,982.87,18,0,UDP,3,1,0.344,Europe,2.93,0
D1043,Smart Plug,v2.1,WiFi,46638,381,4674.56,13,0,UDP,5,1,0.256,Asia,2.7,0
D1044,Sensor,v2.0,5G,24590,771,2910.9,6,1,MQTT,29,0,0.532,Europe,3.64,0
D1045,Camera,v1.1,Ethernet,15788,519,1443.75,8,0,UDP,21,1,0.244,South America,1.37,0
D1046,Smart Plug,v1.0,WiFi,33069,1356,3526.84,12,1,UDP,27,1,0.368,Africa,0.37,0
D1047,Smart Plug,v2.1,5G,13929,407,1880.9,15,1,HTTP,25,1,0.859,Asia,2.51,0
D1048,Sensor,v3.0,5G,3186,1127,669.26,3,1,TCP,5,1,0.324,Africa,1.51,0
D1049,Sensor,v2.0,5G,44173,477,1193.79,6,1,TCP,14,0,0.986,North America,1.28,0
D1050,Sensor,v1.0,WiFi,2690,1467,3217.31,2,0,TCP,23,1,0.276,Africa,4.99,0
D1051,Camera,v3.0,5G,39993,1309,268.86,19,1,TCP,23,1,0.903,Africa,0.99,1
D1052,Sensor,v3.0,Ethernet,7960,1368,1370.72,14,0,TCP,29,0,0.431,Africa,1.18,0
D1053,Smart Plug,v1.1,WiFi,38276,288,1049.47,13,0,UDP,12,1,0.908,Asia,1.67,0
D1054,Smart Plug,v1.1,WiFi,2048,1241,1013.66,6,0,UDP,6,1,0.427,Asia,2.49,0
D1055,Sensor,v1.0,5G,36831,343,3416.98,17,0,HTTP,12,1,0.77,Asia,4.35,0
D1056,Sensor,v3.0,Ethernet,33561,1440,4130.83,4,0,MQTT,20,1,0.4,Europe,0.88,1
D1057,Router,v1.1,WiFi,26395,1126,3582.17,19,0,HTTP,5,1,0.621,South America,3.08,0
D1058,Smart Plug,v2.0,5G,38231,792,3232.18,7,0,MQTT,5,0,0.051,South America,1.84,0
D1059,Camera,v2.0,Ethernet,44993,684,4583.09,19,0,MQTT,13,1,0.599,Africa,3.98,0
D1060,Router,v3.0,5G,12024,1038,301.38,17,0,HTTP,2,0,0.316,Europe,3.01,0
D1061,Sensor,v1.1,5G,38755,636,845.74,18,0,UDP,10,0,0.996,South America,3.98,0
D1062,Sensor,v1.0,WiFi,10951,552,2077.89,19,0,HTTP,12,1,0.811,Asia,4.28,0
D1063,Smart Plug,v1.0,WiFi,7834,1071,1868.53,2,0,TCP,2,1,0.08,North America,4.56,0
D1064,Sensor,v1.0,5G,42781,1000,2096.08,5,0,HTTP,11,1,0.198,North America,4.98,0
D1065,Camera,v2.0,WiFi,49059,1285,1040.21,17,0,UDP,22,1,0.616,South America,3.09,0
D1066,Smart Plug,v1.1,WiFi,5393,1363,756.02,14,0,UDP,21,1,0.3,Europe,3.19,0
D1067,Sensor,v1.1,Ethernet,46713,1259,2550.87,13,0,MQTT,20,0,0.213,South America,0.7,0
D1068,Smart Plug,v2.0,Ethernet,13920,847,4640.98,7,0,MQTT,26,0,0.356,Asia,0.53,0
D1069,Sensor,v1.0,5G,2391,571,1965.93,10,0,HTTP,21,1,0.106,Europe,2.44,0
D1070,Sensor,v1.0,5G,47263,468,226.33,10,0,MQTT,21,0,0.554,North America,3.47,0
D1071,Sensor,v3.0,5G,12491,1358,3533.78,11,0,HTTP,19,1,0.283,Africa,1.24,0
D1072,Camera,v2.1,5G,35566,835,1462.61,15,0,MQTT,27,1,0.867,Asia,1.64,0
D1073,Camera,v1.1,Ethernet,44434,727,1233.02,6,0,UDP,26,0,0.033,Europe,3.5,0
D1074,Smart Plug,v1.1,WiFi,42070,194,1628.05,2,0,MQTT,4,1,0.351,Africa,1.06,0
D1075,Sensor,v1.1,Ethernet,46923,1472,3621.84,1,1,TCP,12,1,0.55,Asia,2.61,0
D1076,Sensor,v2.1,5G,30896,1484,4095.91,2,0,UDP,22,1,0.235,North America,2.69,0
D1077,Camera,v3.0,5G,33909,1383,2944.4,7,0,TCP,26,1,0.057,Europe,4.58,0
D1078,Sensor,v2.1,Ethernet,17691,1470,1619.17,19,0,UDP,10,1,0.072,South America,2.01,1
D1079,Camera,v1.0,Ethernet,42740,1482,1559.29,7,0,HTTP,16,1,0.159,Europe,1.05,0
D1080,Sensor,v1.0,5G,36489,1347,630.3,3,0,UDP,27,1,0.272,Europe,0.87,0
D1081,Smart Plug,v1.1,WiFi,3452,344,4667.17,12,0,MQTT,28,1,0.706,Asia,1.47,0
D1082,Sensor,v2.0,5G,18162,1443,3194.32,16,0,TCP,9,1,0.475,South America,1.39,1
D1083,Sensor,v1.1,Ethernet,28272,483,144.6,17,0,UDP,11,0,0.033,North America,3.75,0
D1084,Router,v2.0,5G,11037,1279,3315.21,4,0,HTTP,5,0,0.155,Africa,2.97,1
D1085,Camera,v2.1,5G,28221,700,2241.3,11,0,TCP,4,1,0.368,North America,3.41,0
D1086,Sensor,v1.0,WiFi,14702,871,4863.06,1,0,UDP,21,1,0.42,South America,3.15,0
D1087,Sensor,v2.0,5G,41840,411,4097.15,9,0,HTTP,0,1,0.063,Africa,2.41,0
D1088,Router,v2.1,5G,23236,492,864.87,6,1,UDP,19,1,0.121,Europe,4.64,0
D1089,Router,v1.0,5G,1045,1479,3603.35,14,0,UDP,23,1,0.262,Africa,4.09,0
D1090,Camera,v2.0,Ethernet,19912,1428,2432.97,6,0,TCP,19,1,0.837,Europe,1.05,0
D1091,Router,v1.1,Ethernet,8073,610,943.36,14,0,UDP,29,1,0.209,South America,2.12,0
D1092,Smart Plug,v1.1,WiFi,23652,1003,3496.71,15,0,TCP,14,1,0.227,North America,1.44,0
D1093,Router,v1.1,5G,14218,465,2741.46,0,0,TCP,15,1,0.495,Asia,3.73,0
D1094,Smart Plug,v2.1,Ethernet,11390,1134,161.57,14,0,MQTT,28,1,0.891,Africa,1.72,0
D1095,Camera,v1.1,WiFi,25223,728,3236.47,2,1,TCP,9,1,0.528,Asia,3.2,0
D1096,Camera,v3.0,5G,16483,813,3178.59,9,0,UDP,23,1,0.079,Asia,1.46,0
D1097,Camera,v1.0,WiFi,10466,1023,728.98,15,1,UDP,26,1,0.186,Africa,0.86,1
D1098,Camera,v2.1,WiFi,1897,700,1751.45,1,0,UDP,7,1,0.856,Asia,0.05,0
D1099,Camera,v1.1,WiFi,26556,942,2933.64,16,0,UDP,1,0,0.877,Asia,4.97,0
D1100,Smart Plug,v1.0,WiFi,44116,1415,702.53,0,1,TCP,21,1,0.795,Asia,1.1,0
D1101,Smart Plug,v2.0,WiFi,21527,150,4265.09,3,0,MQTT,6,1,0.542,North America,4.16,0
D1102,Camera,v1.1,WiFi,2357,578,147.16,10,0,TCP,22,1,0.439,Europe,4.11,0
D1103,Router,v1.0,WiFi,2297,1067,523.16,16,0,UDP,0,1,0.268,North America,1.18,0
D1104,Sensor,v3.0,5G,8322,1252,589.37,1,1,TCP,19,1,0.548,North America,2.08,0
D1105,Camera,v2.0,5G,25287,1310,2645.25,0,0,MQTT,29,1,0.683,Europe,4.18,0
D1106,Router,v3.0,WiFi,14252,924,3104.37,5,0,HTTP,22,1,0.599,Europe,3.45,0
D1107,Sensor,v1.0,5G,20881,1384,2024.67,10,0,MQTT,5,1,0.226,Asia,1.85,0
D1108,Camera,v3.0,WiFi,35780,979,1450.45,3,0,MQTT,12,0,0.903,North America,4.75,0
D1109,Camera,v1.0,5G,11104,514,4048.49,10,0,HTTP,11,1,0.39,Africa,1.71,0
D1110,Smart Plug,v1.0,Ethernet,41742,1430,350.75,4,1,MQTT,18,0,0.885,Africa,1.06,0
D1111,Sensor,v3.0,WiFi,25615,404,1408.66,9,0,MQTT,25,1,0.397,Asia,0.73,0
D1112,Sensor,v1.0,Ethernet,15516,1479,205.19,4,0,TCP,25,1,0.038,North America,3.51,0
D1113,Router,v1.1,WiFi,6252,484,79.31,2,0,MQTT,16,0,0.738,Asia,0.15,0
D1114,Smart Plug,v1.0,WiFi,7272,444,1773.37,5,0,MQTT,4,0,0.92,North America,4.23,0
D1115,Smart Plug,v2.1,Ethernet,3285,68,982.17,12,0,UDP,26,0,0.255,Asia,1.52,0
D1116,Smart Plug,v1.0,Ethernet,25452,711,1349.15,15,0,MQTT,23,1,0.542,Europe,1.85,0
D1117,Smart Plug,v2.1,Ethernet,30843,1091,4106.53,6,0,TCP,14,1,0.808,Africa,4.01,0
D1118,Sensor,v1.0,WiFi,31312,379,823.27,17,0,HTTP,13,1,0.321,Asia,4.07,1
D1119,Sensor,v1.0,Ethernet,26718,1165,3903.36,2,1,UDP,2,1,0.286,North America,2.0,0
D1120,Camera,v3.0,Ethernet,9261,594,3378.5,5,0,TCP,4,1,0.411,Africa,2.77,0
D1121,Camera,v1.1,5G,48633,418,1638.96,9,0,UDP,24,1,0.551,Asia,3.4,1
D1122,Smart Plug,v1.1,5G,17567,1120,2737.32,15,1,MQTT,13,1,0.553,South America,3.44,0
D1123,Smart Plug,v2.0,Ethernet,21689,725,2227.73,12,0,TCP,7,0,0.486,Africa,2.67,0
D1124,Smart Plug,v3.0,Ethernet,37730,1226,650.69,8,0,UDP,10,0,0.82,South America,4.22,0
D1125,Camera,v3.0,Ethernet,3170,1359,4536.85,15,0,TCP,24,1,0.153,North America,4.21,0
D1126,Router,v1.1,Ethernet,44808,1283,2852.39,10,0,UDP,14,1,0.085,Europe,4.24,0
D1127,Router,v3.0,5G,8663,190,4402.4,8,0,MQTT,12,0,0.169,Europe,1.34,0
D1128,Camera,v1.1,WiFi,25354,412,4120.89,9,0,HTTP,4,1,0.704,North America,1.28,0
D1129,Camera,v3.0,Ethernet,47799,1131,408.08,10,0,HTTP,12,0,0.145,South America,0.7,0
D1130,Camera,v1.0,Ethernet,16685,805,1044.28,14,0,TCP,2,1,0.323,Europe,4.13,0
D1131,Camera,v1.1,5G,30397,791,734.85,12,0,HTTP,12,0,0.88,Europe,0.3,0
D1132,Camera,v1.1,Ethernet,49340,307,4155.59,16,0,TCP,10,0,0.14,South America,0.68,1
D1133,Camera,v2.1,Ethernet,14872,72,4313.61,3,0,TCP,8,1,0.528,Asia,4.63,0
D1134,Smart Plug,v3.0,5G,14555,775,2644.58,10,1,MQTT,3,1,0.506,Europe,0.63,0
D1135,Smart Plug,v3.0,Ethernet,6399,909,529.85,0,0,MQTT,16,1,0.034,Europe,0.61,0
D1136,Smart Plug,v1.1,Ethernet,10288,1166,686.73,0,0,UDP,14,0,0.115,Asia,4.55,1
D1137,Smart Plug,v1.0,5G,45554,1277,4069.61,2,0,TCP,26,1,0.95,South America,1.55,0
D1138,Camera,v1.0,WiFi,46879,149,4646.66,14,0,UDP,17,1,0.961,South America,4.41,1
D1139,Router,v1.0,Ethernet,24863,334,1005.38,0,0,UDP,15,1,0.875,Asia,1.89,0
D1140,Sensor,v3.0,Ethernet,32617,576,65.58,15,0,MQTT,23,1,0.432,Europe,1.87,0
D1141,Camera,v2.1,WiFi,21655,1107,1661.45,16,0,TCP,1,1,0.593,Asia,0.68,0
D1142,Sensor,v1.1,5G,29423,193,162.19,8,1,MQTT,5,1,0.824,North America,4.59,0
D1143,Router,v2.0,WiFi,18038,901,4141.59,4,0,TCP,11,1,0.676,Asia,3.81,0
D1144,Smart Plug,v2.1,Ethernet,22083,833,2462.65,5,0,HTTP,4,1,0.895,Africa,1.13,0
D1145,Router,v2.0,WiFi,12974,1094,3212.89,14,0,HTTP,24,1,0.316,South America,3.64,0
D1146,Camera,v2.1,5G,24905,915,2063.31,8,0,UDP,23,0,0.624,Europe,0.52,0
D1147,Smart Plug,v1.0,Ethernet,46309,1000,1734.08,2,1,MQTT,16,0,0.567,Europe,2.62,0
D1148,Camera,v3.0,5G,32922,1397,1118.78,18,1,MQTT,18,0,0.985,North America,1.27,1
D1149,Smart Plug,v2.0,5G,20850,964,3854.96,12,0,TCP,29,1,0.878,Europe,4.25,0
D1150,Sensor,v2.1,WiFi,36899,536,3480.78,12,0,UDP,11,1,0.165,North America,2.56,0
D1151,Sensor,v3.0,WiFi,42183,1189,1810.04,2,0,MQTT,4,1,0.059,North America,4.61,0
D1152,Sensor,v2.0,5G,28046,401,1612.37,19,0,UDP,27,0,0.446,South America,2.93,0
D1153,Router,v1.1,5G,1652,382,16.2,13,0,MQTT,23,1,0.546,North America,2.52,0
D1154,Camera,v2.1,Ethernet,30149,1112,327.13,1,0,HTTP,6,1,0.79,South America,3.47,0
D1155,Router,v1.1,5G,7895,784,3120.05,9,1,MQTT,1,1,0.16,North America,3.92,0
D1156,Sensor,v1.0,5G,5371,206,2577.89,8,1,MQTT,29,1,0.92,Asia,0.08,0
D1157,Camera,v1.1,WiFi,14765,720,2179.67,12,1,HTTP,11,1,0.572,South America,2.61,0
D1158,Sensor,v1.1,5G,215,1236,4139.24,10,0,UDP,22,1,0.843,Africa,3.88,0
D1159,Router,v2.1,5G,36481,1142,2524.45,1,0,UDP,4,0,0.836,Asia,2.04,0
D1160,Router,v1.0,WiFi,29094,534,1928.62,15,0,UDP,21,0,0.952,North America,0.23,0
D1161,Router,v1.1,Ethernet,27286,426,814.67,4,0,HTTP,7,1,0.659,Africa,0.09,0
D1162,Sensor,v3.0,WiFi,30367,713,4105.23,0,0,HTTP,4,1,0.784,South America,3.97,0
D1163,Camera,v2.0,WiFi,39240,272,2885.48,7,0,HTTP,15,1,0.821,Africa,0.99,0
D1164,Camera,v1.1,5G,48998,1272,471.38,15,0,UDP,8,1,0.468,Africa,0.87,0
